BodyweightKg,BestSquatKg,BestDeadliftKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategoryEncoded
103.7,165.0,162.5,1.5911282545805208,1.56702025072324,0.0,0.0,1.0,1.0,2.0
95.35,215.0,225.0,2.2548505506030416,2.359727320398532,0.0,0.0,0.0,1.0,1.0
124.0,235.0,247.5,1.8951612903225807,1.9959677419354838,1.0,0.0,0.0,0.0,1.0
95.9,205.0,277.5,2.1376433785192908,2.8936392075078206,0.0,0.0,0.0,1.0,2.0
55.86,290.0,260.0,5.191550304332259,4.6544933762978875,1.0,0.0,0.0,1.0,2.0
51.2,105.0,145.0,2.05078125,2.83203125,1.0,0.0,0.0,1.0,1.0
79.83,163.29,231.33,2.0454716272078164,2.8977827884254044,0.0,0.0,1.0,0.0,1.0
97.98,257.5,227.5,2.62808736476832,2.3219024290671566,1.0,0.0,0.0,1.0,3.0
74.74,170.0,227.5,2.2745517795022745,3.043885469628044,1.0,0.0,0.0,1.0,2.0
92.0,230.0,265.0,2.5,2.880434782608696,0.0,0.0,1.0,1.0,2.0
66.4,65.0,97.5,0.9789156626506024,1.4683734939759034,1.0,0.0,0.0,1.0,2.0
103.4,220.0,242.5,2.127659574468085,2.345261121856866,0.0,0.0,1.0,1.0,2.0
75.0,132.5,140.0,1.7666666666666666,1.8666666666666667,1.0,0.0,0.0,0.0,2.0
89.5,217.5,215.0,2.430167597765363,2.4022346368715084,1.0,0.0,0.0,1.0,1.0
77.6,160.0,165.0,2.061855670103093,2.1262886597938144,0.0,0.0,1.0,0.0,1.0
74.96,295.0,295.0,3.935432230522946,3.935432230522946,0.0,0.0,1.0,1.0,2.0
108.8,160.0,187.5,1.4705882352941178,1.7233455882352942,0.0,0.0,0.0,0.0,0.0
117.1,162.5,197.5,1.3877028181041846,1.686592655849701,1.0,0.0,0.0,1.0,2.0
111.5,170.0,160.0,1.5246636771300448,1.4349775784753362,1.0,0.0,0.0,0.0,2.0
64.68,105.01,132.49,1.6235312306740877,2.0483920841063696,0.0,0.0,1.0,1.0,2.0
87.4,190.0,250.0,2.1739130434782608,2.860411899313501,1.0,0.0,0.0,1.0,1.0
97.2,262.5,272.5,2.700617283950617,2.8034979423868314,1.0,0.0,0.0,1.0,2.0
99.48,345.0,360.0,3.468033775633293,3.6188178528347406,1.0,0.0,0.0,0.0,2.0
59.96,110.0,150.0,1.8345563709139425,2.5016677785190127,1.0,0.0,0.0,1.0,1.0
99.9,430.91,272.16,4.3134134134134134,2.7243243243243245,0.0,0.0,1.0,1.0,2.0
93.3,230.0,265.0,2.465166130760986,2.840300107181136,0.0,1.0,0.0,0.0,2.0
70.4,95.0,130.0,1.3494318181818181,1.846590909090909,1.0,0.0,0.0,1.0,1.0
73.2,282.5,302.5,3.8592896174863385,4.132513661202186,1.0,0.0,0.0,0.0,1.0
80.65,117.5,137.5,1.4569125852448852,1.7048977061376316,1.0,0.0,0.0,0.0,2.0
80.6,125.0,137.5,1.5508684863523574,1.705955334987593,0.0,0.0,1.0,0.0,2.0
82.5,158.76,206.38,1.9243636363636363,2.5015757575757576,1.0,0.0,0.0,0.0,1.0
73.2,175.0,227.5,2.390710382513661,3.1079234972677594,1.0,0.0,0.0,1.0,2.0
81.4,187.5,220.0,2.303439803439803,2.7027027027027026,0.0,0.0,1.0,1.0,2.0
197.5,207.5,250.0,1.0506329113924051,1.2658227848101267,1.0,0.0,0.0,1.0,2.0
80.7,220.0,255.0,2.7261462205700124,3.1598513011152414,1.0,0.0,0.0,1.0,1.0
107.1,217.5,242.5,2.030812324929972,2.2642390289449112,1.0,0.0,0.0,0.0,0.0
60.7,130.0,160.0,2.1416803953871497,2.6359143327841843,1.0,0.0,0.0,0.0,4.0
90.0,152.5,160.0,1.6944444444444444,1.7777777777777777,1.0,0.0,0.0,1.0,6.0
65.84,245.0,260.0,3.7211421628189547,3.9489671931956254,1.0,0.0,0.0,1.0,3.0
46.6,95.0,110.0,2.03862660944206,2.360515021459227,1.0,0.0,0.0,1.0,2.0
90.0,222.5,260.0,2.4722222222222223,2.888888888888889,0.0,0.0,1.0,1.0,2.0
88.18,200.0,217.5,2.26808800181447,2.4665457019732364,1.0,0.0,0.0,0.0,2.0
109.5,272.5,295.0,2.4885844748858448,2.6940639269406392,1.0,0.0,0.0,1.0,2.0
82.28,195.0,215.0,2.3699562469615945,2.613028682547399,1.0,0.0,0.0,1.0,0.0
66.4,182.5,207.5,2.748493975903614,3.1249999999999996,1.0,0.0,0.0,1.0,1.0
62.4,122.5,135.0,1.9631410256410258,2.1634615384615383,0.0,0.0,1.0,1.0,3.0
82.5,205.0,220.0,2.484848484848485,2.6666666666666665,1.0,0.0,0.0,0.0,2.0
73.3,215.0,210.0,2.9331514324693044,2.8649386084583903,0.0,0.0,1.0,1.0,2.0
80.4,240.0,262.5,2.9850746268656714,3.264925373134328,0.0,0.0,1.0,1.0,1.0
80.47,172.37,208.65,2.1420405119920467,2.592891760904685,1.0,0.0,0.0,1.0,2.0
55.88,120.0,115.0,2.147458840372226,2.05798138869005,1.0,0.0,0.0,0.0,3.0
87.72,185.0,240.0,2.108983128134975,2.735978112175103,0.0,0.0,1.0,1.0,3.0
70.92,132.5,185.0,1.8683023124647489,2.6085730400451212,1.0,0.0,0.0,1.0,0.0
62.55,122.5,132.5,1.9584332533972824,2.1183053557154277,0.0,0.0,1.0,1.0,2.0
81.9,250.0,240.0,3.0525030525030523,2.93040293040293,1.0,0.0,0.0,1.0,2.0
73.8,195.0,245.0,2.642276422764228,3.3197831978319785,0.0,1.0,0.0,1.0,1.0
70.2,145.0,170.0,2.0655270655270654,2.4216524216524213,0.0,0.0,1.0,1.0,1.0
91.9,210.0,230.0,2.2850924918389555,2.50272034820457,1.0,0.0,0.0,0.0,2.0
49.55,80.0,120.0,1.6145307769929365,2.421796165489405,0.0,1.0,0.0,1.0,1.0
74.85,155.0,170.0,2.070808283233133,2.2712090848363395,1.0,0.0,0.0,1.0,2.0
78.4,142.5,140.0,1.8176020408163265,1.7857142857142856,1.0,0.0,0.0,1.0,2.0
86.5,182.5,212.5,2.1098265895953756,2.4566473988439306,1.0,0.0,0.0,1.0,1.0
119.3,125.0,175.0,1.0477787091366304,1.4668901927912825,1.0,0.0,0.0,0.0,5.0
120.38,477.5,350.0,3.9666057484632,2.9074597109154348,1.0,0.0,0.0,0.0,2.0
84.12,135.0,185.0,1.6048502139800285,2.1992391821207797,1.0,0.0,0.0,1.0,1.0
50.84,125.0,145.0,2.4586939417781273,2.852084972462628,1.0,0.0,0.0,0.0,2.0
73.5,172.5,202.5,2.3469387755102042,2.7551020408163267,0.0,0.0,1.0,1.0,3.0
65.44,210.0,240.0,3.2090464547677264,3.6674816625916873,1.0,0.0,0.0,0.0,2.0
85.7,172.5,220.0,2.012835472578763,2.5670945157526255,0.0,1.0,0.0,1.0,2.0
59.5,127.5,140.0,2.142857142857143,2.3529411764705883,0.0,1.0,0.0,1.0,3.0
67.2,92.5,125.0,1.3764880952380951,1.8601190476190474,0.0,0.0,1.0,1.0,2.0
87.2,155.0,205.0,1.7775229357798163,2.3509174311926606,1.0,0.0,0.0,1.0,2.0
65.8,160.0,180.0,2.43161094224924,2.7355623100303954,0.0,0.0,1.0,1.0,2.0
82.42,125.0,120.0,1.5166221790827468,1.455957291919437,1.0,0.0,0.0,1.0,5.0
55.1,77.5,117.5,1.4065335753176043,2.132486388384755,1.0,0.0,0.0,1.0,0.0
55.97,105.0,125.0,1.8760050026800072,2.2333392889047703,1.0,0.0,0.0,1.0,0.0
74.1,195.0,185.0,2.6315789473684212,2.4966261808367074,0.0,1.0,0.0,1.0,1.0
103.78,400.0,275.0,3.854307188282906,2.649836191944498,0.0,0.0,1.0,1.0,1.0
112.49,300.0,320.0,2.6669037247755356,2.8446973064272383,1.0,0.0,0.0,0.0,2.0
72.2,137.5,182.5,1.9044321329639888,2.5277008310249305,1.0,0.0,0.0,0.0,1.0
82.1,220.0,252.5,2.679658952496955,3.0755176613885506,0.0,0.0,1.0,1.0,2.0
75.0,149.69,217.72,1.9958666666666667,2.9029333333333334,1.0,0.0,0.0,1.0,5.0
109.8,232.5,280.0,2.1174863387978142,2.5500910746812386,0.0,0.0,0.0,1.0,2.0
98.9,137.5,160.0,1.3902932254802831,1.6177957532861476,0.0,1.0,0.0,1.0,2.0
88.2,155.0,172.5,1.7573696145124715,1.95578231292517,1.0,0.0,0.0,1.0,6.0
68.5,80.0,107.5,1.167883211678832,1.5693430656934306,0.0,1.0,0.0,1.0,2.0
51.35,167.83,170.1,3.268354430379747,3.3125608568646543,1.0,0.0,0.0,1.0,2.0
89.99,272.5,290.0,3.0281142349149905,3.222580286698522,0.0,1.0,0.0,1.0,3.0
98.61,320.0,305.0,3.2451069871209817,3.0929925970996854,1.0,0.0,0.0,0.0,2.0
63.0,130.0,170.0,2.0634920634920637,2.6984126984126986,1.0,0.0,0.0,0.0,0.0
66.01,170.0,208.0,2.575367368580518,3.1510377215573397,0.0,0.0,1.0,1.0,1.0
138.8,345.0,320.0,2.4855907780979827,2.3054755043227666,1.0,0.0,0.0,1.0,2.0
73.94,192.78,226.8,2.607249120908845,3.0673519069515827,1.0,0.0,0.0,1.0,2.0
71.05,105.0,127.5,1.477832512315271,1.7945109078114005,1.0,0.0,0.0,1.0,2.0
88.3,217.5,217.5,2.463193657984145,2.463193657984145,0.0,1.0,0.0,0.0,1.0
43.2,120.0,140.0,2.7777777777777777,3.2407407407407405,1.0,0.0,0.0,1.0,1.0
56.5,105.0,137.5,1.8584070796460177,2.433628318584071,1.0,0.0,0.0,0.0,0.0
81.51,182.5,200.0,2.2389890810943442,2.45368666421298,0.0,1.0,0.0,1.0,2.0
87.2,242.5,287.5,2.7809633027522933,3.297018348623853,0.0,0.0,1.0,1.0,2.0
102.8,180.0,215.0,1.7509727626459144,2.0914396887159534,0.0,0.0,1.0,0.0,1.0
85.8,162.5,230.0,1.893939393939394,2.6806526806526807,0.0,0.0,1.0,0.0,2.0
88.7,215.0,242.5,2.4239007891770012,2.733934611048478,0.0,0.0,1.0,1.0,2.0
60.06,77.11,86.18,1.2838827838827838,1.434898434898435,1.0,0.0,0.0,1.0,2.0
79.8,130.0,167.5,1.6290726817042607,2.098997493734336,1.0,0.0,0.0,0.0,3.0
62.04,107.5,122.5,1.7327530625402967,1.9745325596389427,1.0,0.0,0.0,0.0,1.0
114.8,237.5,275.0,2.068815331010453,2.3954703832752613,1.0,0.0,0.0,0.0,2.0
107.3,227.5,265.0,2.12022367194781,2.4697110904007458,1.0,0.0,0.0,1.0,2.0
127.1,305.0,322.5,2.3996852871754526,2.5373721479150277,1.0,0.0,0.0,0.0,2.0
134.4,250.0,265.0,1.8601190476190474,1.9717261904761905,0.0,0.0,1.0,0.0,2.0
93.7,302.5,255.0,3.2283884738527213,2.72145144076841,0.0,0.0,1.0,0.0,1.0
58.9,90.0,115.0,1.5280135823429541,1.9524617996604414,1.0,0.0,0.0,0.0,2.0
118.0,232.5,227.5,1.9703389830508475,1.9279661016949152,0.0,1.0,0.0,1.0,2.0
72.21,115.0,170.0,1.5925772053732172,2.354244564464756,1.0,0.0,0.0,1.0,2.0
89.3,100.0,145.0,1.1198208286674132,1.6237402015677491,1.0,0.0,0.0,1.0,3.0
74.5,142.5,177.5,1.912751677852349,2.38255033557047,1.0,0.0,0.0,1.0,2.0
118.2,325.0,300.0,2.749576988155668,2.5380710659898478,0.0,0.0,0.0,1.0,3.0
87.4,160.0,180.0,1.8306636155606406,2.059496567505721,1.0,0.0,0.0,0.0,2.0
66.5,137.5,165.0,2.0676691729323307,2.481203007518797,1.0,0.0,0.0,0.0,3.0
117.0,245.0,240.0,2.094017094017094,2.051282051282051,1.0,0.0,0.0,0.0,2.0
67.9,82.5,112.5,1.215022091310751,1.6568483063328423,0.0,1.0,0.0,0.0,1.0
103.1,227.5,240.0,2.2065955383123184,2.3278370514064015,1.0,0.0,0.0,0.0,4.0
56.0,215.0,235.0,3.8392857142857144,4.196428571428571,1.0,0.0,0.0,1.0,1.0
93.4,112.5,152.5,1.2044967880085653,1.6327623126338329,1.0,0.0,0.0,0.0,1.0
66.5,107.5,120.0,1.6165413533834587,1.8045112781954886,1.0,0.0,0.0,1.0,1.0
72.4,160.0,155.0,2.209944751381215,2.140883977900552,0.0,0.0,1.0,1.0,2.0
109.32,260.82,288.03,2.385839736553238,2.634742041712404,1.0,0.0,0.0,0.0,2.0
93.8,110.0,140.0,1.1727078891257996,1.492537313432836,1.0,0.0,0.0,0.0,2.0
61.69,106.59,136.08,1.727832711946831,2.205868049927055,1.0,0.0,0.0,1.0,2.0
89.8,195.0,242.5,2.1714922048997773,2.700445434298441,1.0,0.0,0.0,0.0,1.0
61.3,82.5,92.5,1.3458401305057097,1.5089722675367048,1.0,0.0,0.0,1.0,1.0
80.2,175.0,192.5,2.1820448877805485,2.4002493765586035,1.0,0.0,0.0,1.0,2.0
73.7,180.0,220.0,2.4423337856173677,2.9850746268656714,1.0,0.0,0.0,0.0,3.0
75.0,111.13,147.42,1.4817333333333333,1.9655999999999998,0.0,0.0,1.0,1.0,0.0
90.8,70.0,137.5,0.7709251101321586,1.5143171806167401,0.0,1.0,0.0,0.0,3.0
81.9,225.0,282.5,2.7472527472527473,3.449328449328449,0.0,1.0,0.0,1.0,1.0
108.0,265.0,300.0,2.4537037037037037,2.7777777777777777,0.0,1.0,0.0,1.0,2.0
77.45,147.5,155.0,1.9044544867656552,2.001291155584248,0.0,0.0,1.0,1.0,2.0
67.04,110.0,122.5,1.6408114558472553,1.8272673031026252,1.0,0.0,0.0,1.0,0.0
50.5,100.0,100.0,1.9801980198019802,1.9801980198019802,0.0,1.0,0.0,1.0,1.0
83.5,95.0,120.0,1.1377245508982037,1.437125748502994,0.0,1.0,0.0,1.0,3.0
128.6,240.0,255.0,1.8662519440124417,1.9828926905132194,1.0,0.0,0.0,0.0,4.0
55.6,117.5,140.0,2.1133093525179856,2.5179856115107913,0.0,1.0,0.0,0.0,1.0
87.63,110.0,192.5,1.2552778728745864,2.196736277530526,0.0,0.0,1.0,0.0,4.0
88.22,200.0,240.0,2.2670596236681027,2.720471548401723,1.0,0.0,0.0,0.0,1.0
89.6,197.5,207.5,2.2042410714285716,2.3158482142857144,1.0,0.0,0.0,0.0,1.0
67.2,180.0,200.0,2.6785714285714284,2.9761904761904763,1.0,0.0,0.0,1.0,1.0
85.4,185.0,220.0,2.1662763466042154,2.5761124121779857,1.0,0.0,0.0,0.0,1.0
66.4,57.5,92.5,0.8659638554216866,1.3930722891566263,1.0,0.0,0.0,1.0,5.0
98.25,170.0,202.5,1.7302798982188294,2.0610687022900764,0.0,0.0,1.0,1.0,2.0
70.6,70.0,92.5,0.991501416430595,1.3101983002832862,1.0,0.0,0.0,1.0,1.0
126.1,260.0,320.0,2.061855670103093,2.5376685170499607,0.0,0.0,1.0,1.0,2.0
87.4,222.5,260.0,2.545766590389016,2.974828375286041,1.0,0.0,0.0,1.0,1.0
67.5,92.99,111.13,1.3776296296296295,1.6463703703703703,0.0,0.0,1.0,1.0,2.0
73.2,180.0,220.0,2.459016393442623,3.0054644808743167,0.0,1.0,0.0,1.0,1.0
92.2,280.0,307.5,3.036876355748373,3.3351409978308024,1.0,0.0,0.0,1.0,2.0
108.3,252.5,235.0,2.331486611265005,2.169898430286242,0.0,0.0,1.0,1.0,3.0
103.0,315.0,280.0,3.058252427184466,2.7184466019417477,1.0,0.0,0.0,0.0,1.0
55.2,80.0,95.0,1.4492753623188406,1.721014492753623,1.0,0.0,0.0,1.0,2.0
71.4,100.0,125.0,1.4005602240896358,1.7507002801120446,1.0,0.0,0.0,1.0,1.0
105.8,237.5,215.0,2.2448015122873346,2.0321361058601135,0.0,0.0,1.0,0.0,1.0
73.8,147.5,165.0,1.9986449864498645,2.2357723577235773,1.0,0.0,0.0,1.0,2.0
87.3,227.5,260.0,2.6059564719358534,2.9782359679266897,1.0,0.0,0.0,0.0,1.0
122.92,255.0,285.0,2.074520013016596,2.3185811910185485,1.0,0.0,0.0,1.0,2.0
82.5,125.0,120.0,1.5151515151515151,1.4545454545454546,0.0,1.0,0.0,1.0,1.0
73.1,125.0,147.5,1.7099863201094392,2.0177838577291385,0.0,1.0,0.0,1.0,2.0
103.5,215.0,230.0,2.077294685990338,2.2222222222222223,1.0,0.0,0.0,1.0,2.0
65.2,167.5,195.0,2.5690184049079754,2.9907975460122698,1.0,0.0,0.0,1.0,1.0
90.0,305.0,270.0,3.388888888888889,3.0,1.0,0.0,0.0,0.0,1.0
73.6,182.5,255.0,2.4796195652173916,3.4646739130434785,1.0,0.0,0.0,0.0,1.0
96.6,195.0,220.0,2.018633540372671,2.277432712215321,1.0,0.0,0.0,0.0,1.0
66.45,90.0,115.0,1.3544018058690743,1.7306245297215952,1.0,0.0,0.0,0.0,4.0
77.02,95.0,145.0,1.2334458582186445,1.8826278888600365,0.0,1.0,0.0,1.0,2.0
104.87,205.0,260.0,1.954801182416325,2.4792600362353387,1.0,0.0,0.0,1.0,2.0
72.8,102.5,120.0,1.407967032967033,1.6483516483516485,1.0,0.0,0.0,0.0,1.0
108.0,220.0,287.5,2.037037037037037,2.662037037037037,0.0,1.0,0.0,1.0,2.0
74.8,122.5,125.0,1.6377005347593583,1.6711229946524064,1.0,0.0,0.0,1.0,3.0
56.8,115.0,130.0,2.024647887323944,2.2887323943661975,0.0,0.0,1.0,0.0,2.0
66.8,165.0,192.5,2.4700598802395213,2.8817365269461077,1.0,0.0,0.0,0.0,2.0
73.5,200.0,237.5,2.7210884353741496,3.2312925170068025,0.0,0.0,1.0,0.0,2.0
109.0,442.25,340.19,4.057339449541284,3.1210091743119266,0.0,0.0,1.0,1.0,2.0
100.0,183.7,206.38,1.837,2.0638,1.0,0.0,0.0,0.0,0.0
82.7,185.0,205.0,2.2370012091898426,2.4788391777509067,0.0,0.0,1.0,0.0,1.0
61.6,87.5,110.0,1.4204545454545454,1.7857142857142856,0.0,1.0,0.0,1.0,2.0
78.7,137.5,190.0,1.7471410419313849,2.41423125794155,1.0,0.0,0.0,1.0,3.0
81.6,117.5,132.5,1.4399509803921569,1.6237745098039216,1.0,0.0,0.0,0.0,5.0
114.6,207.5,197.5,1.8106457242582898,1.7233856893542758,0.0,0.0,0.0,0.0,1.0
62.6,127.5,127.5,2.036741214057508,2.036741214057508,1.0,0.0,0.0,1.0,0.0
64.77,95.0,107.5,1.4667284236529259,1.6597190057125213,0.0,0.0,1.0,1.0,2.0
83.25,127.5,150.0,1.5315315315315314,1.8018018018018018,0.0,0.0,1.0,0.0,2.0
50.0,125.0,137.5,2.5,2.75,0.0,1.0,0.0,1.0,2.0
109.1,350.0,350.0,3.2080659945004584,3.2080659945004584,1.0,0.0,0.0,1.0,2.0
99.1,170.0,205.0,1.715438950554995,2.0686175580221997,1.0,0.0,0.0,0.0,2.0
80.6,140.0,150.0,1.7369727047146404,1.8610421836228288,1.0,0.0,0.0,0.0,0.0
71.15,150.0,170.0,2.1082220660576247,2.3893183415319745,1.0,0.0,0.0,1.0,2.0
69.37,122.5,155.0,1.7658930373360242,2.234395271731296,0.0,0.0,1.0,1.0,1.0
113.2,272.5,272.5,2.4072438162544167,2.4072438162544167,1.0,0.0,0.0,1.0,1.0
82.3,177.5,240.0,2.1567436208991495,2.9161603888213854,1.0,0.0,0.0,1.0,2.0
114.31,147.42,183.7,1.2896509491733006,1.6070335053801066,1.0,0.0,0.0,0.0,2.0
81.8,175.0,230.0,2.139364303178484,2.8117359413202934,0.0,0.0,1.0,1.0,2.0
94.5,190.0,215.0,2.0105820105820107,2.2751322751322753,0.0,0.0,1.0,1.0,2.0
88.68,150.0,212.5,1.6914749661705006,2.3962562020748757,0.0,0.0,1.0,1.0,2.0
88.5,182.5,235.0,2.062146892655367,2.6553672316384183,1.0,0.0,0.0,1.0,1.0
80.05,160.0,217.5,1.9987507807620237,2.717051842598376,0.0,0.0,1.0,0.0,1.0
98.5,225.0,230.0,2.284263959390863,2.33502538071066,1.0,0.0,0.0,1.0,2.0
46.32,110.0,125.0,2.3747841105354057,2.6986183074265977,0.0,0.0,1.0,1.0,3.0
61.09,115.0,155.0,1.8824684891144212,2.537240137502046,1.0,0.0,0.0,0.0,2.0
82.74,200.0,262.5,2.41721053903795,3.17258883248731,0.0,0.0,1.0,0.0,2.0
81.8,150.0,205.0,1.8337408312958436,2.506112469437653,0.0,0.0,1.0,1.0,2.0
66.9,90.0,115.0,1.3452914798206277,1.71898355754858,1.0,0.0,0.0,0.0,2.0
69.0,105.0,127.5,1.5217391304347827,1.8478260869565217,1.0,0.0,0.0,1.0,2.0
59.7,155.0,170.0,2.5963149078726966,2.8475711892797317,1.0,0.0,0.0,1.0,2.0
90.9,235.0,255.0,2.585258525852585,2.8052805280528053,1.0,0.0,0.0,0.0,3.0
82.4,125.0,150.0,1.5169902912621358,1.820388349514563,1.0,0.0,0.0,1.0,2.0
54.7,72.5,95.0,1.3254113345521024,1.736745886654479,1.0,0.0,0.0,1.0,0.0
62.5,80.0,122.5,1.28,1.96,0.0,0.0,1.0,0.0,2.0
97.3,202.5,227.5,2.0811921891058582,2.338129496402878,1.0,0.0,0.0,0.0,1.0
90.0,172.5,207.5,1.9166666666666667,2.3055555555555554,1.0,0.0,0.0,1.0,2.0
104.6,210.0,250.0,2.0076481835564053,2.390057361376673,0.0,0.0,1.0,0.0,2.0
55.52,80.0,110.0,1.440922190201729,1.9812680115273773,1.0,0.0,0.0,1.0,3.0
82.15,165.0,165.0,2.0085209981740717,2.0085209981740717,1.0,0.0,0.0,1.0,4.0
70.45,117.5,165.0,1.6678495386799148,2.34208658623137,1.0,0.0,0.0,1.0,2.0
71.3,130.0,165.0,1.8232819074333801,2.314165497896213,0.0,1.0,0.0,0.0,2.0
71.65,117.5,162.5,1.6399162595952546,2.2679692951849266,1.0,0.0,0.0,1.0,2.0
97.07,310.71,310.71,3.200885958586587,3.200885958586587,0.0,1.0,0.0,1.0,2.0
88.0,206.38,213.19,2.3452272727272727,2.422613636363636,1.0,0.0,0.0,0.0,2.0
90.8,250.0,265.0,2.7533039647577096,2.9185022026431717,1.0,0.0,0.0,0.0,2.0
121.0,222.5,227.5,1.8388429752066116,1.8801652892561984,1.0,0.0,0.0,0.0,3.0
115.3,220.0,237.5,1.9080659150043366,2.0598438855160452,1.0,0.0,0.0,1.0,2.0
47.22,80.0,125.0,1.6941973739940703,2.647183396865735,1.0,0.0,0.0,0.0,2.0
70.6,92.5,105.0,1.3101983002832862,1.4872521246458925,1.0,0.0,0.0,1.0,2.0
61.5,132.5,172.5,2.154471544715447,2.8048780487804876,1.0,0.0,0.0,1.0,2.0
55.8,170.0,160.0,3.046594982078853,2.867383512544803,0.0,0.0,1.0,1.0,2.0
103.87,108.86,156.49,1.0480408202560894,1.5065947819389622,1.0,0.0,0.0,1.0,3.0
104.5,227.5,267.5,2.1770334928229667,2.5598086124401913,1.0,0.0,0.0,0.0,2.0
59.38,85.0,107.5,1.4314584035028628,1.8103738632536206,1.0,0.0,0.0,1.0,2.0
95.71,172.5,160.0,1.8023195068435902,1.6717166440288371,1.0,0.0,0.0,1.0,2.0
120.1,227.5,215.0,1.894254787676936,1.7901748542880933,1.0,0.0,0.0,0.0,2.0
88.9,162.5,190.0,1.8278965129358828,2.137232845894263,1.0,0.0,0.0,0.0,4.0
70.4,127.5,140.0,1.8110795454545454,1.9886363636363635,1.0,0.0,0.0,1.0,1.0
90.2,185.0,202.5,2.0509977827050996,2.245011086474501,1.0,0.0,0.0,0.0,2.0
81.37,197.31,226.8,2.4248494531153986,2.787268034902298,1.0,0.0,0.0,1.0,2.0
113.7,160.0,182.5,1.407211961301671,1.6051011433597184,0.0,0.0,1.0,0.0,3.0
85.5,120.0,130.0,1.4035087719298245,1.5204678362573099,1.0,0.0,0.0,1.0,4.0
55.47,102.5,120.0,1.8478456823508203,2.1633315305570577,0.0,1.0,0.0,1.0,2.0
69.95,67.5,115.0,0.9649749821300929,1.6440314510364546,1.0,0.0,0.0,1.0,2.0
140.0,235.0,280.0,1.6785714285714286,2.0,1.0,0.0,0.0,0.0,2.0
81.5,167.5,217.5,2.0552147239263805,2.668711656441718,0.0,0.0,1.0,1.0,2.0
80.8,212.5,242.5,2.629950495049505,3.001237623762376,0.0,1.0,0.0,0.0,1.0
65.63,325.5,280.0,4.9596221240286456,4.266341612067652,1.0,0.0,0.0,1.0,2.0
66.9,117.5,132.5,1.756352765321375,1.9805680119581464,1.0,0.0,0.0,0.0,0.0
67.2,100.0,165.0,1.4880952380952381,2.455357142857143,1.0,0.0,0.0,1.0,3.0
117.8,272.5,275.0,2.313242784380306,2.33446519524618,1.0,0.0,0.0,1.0,2.0
113.4,235.87,265.35,2.0799823633156964,2.33994708994709,0.0,0.0,1.0,0.0,2.0
64.75,37.5,72.5,0.5791505791505791,1.1196911196911197,1.0,0.0,0.0,1.0,4.0
84.0,87.5,135.0,1.0416666666666667,1.6071428571428572,0.0,1.0,0.0,1.0,3.0
58.5,180.0,226.0,3.076923076923077,3.8632478632478633,1.0,0.0,0.0,0.0,2.0
109.0,200.0,282.5,1.834862385321101,2.591743119266055,1.0,0.0,0.0,1.0,2.0
117.6,190.0,222.5,1.6156462585034015,1.8920068027210886,1.0,0.0,0.0,1.0,4.0
87.07,160.0,170.0,1.837601929482026,1.9524520500746527,1.0,0.0,0.0,1.0,1.0
65.45,110.0,110.0,1.680672268907563,1.680672268907563,1.0,0.0,0.0,1.0,2.0
64.6,155.0,230.0,2.3993808049535605,3.560371517027864,0.0,0.0,1.0,1.0,2.0
121.6,232.5,237.5,1.9120065789473686,1.953125,1.0,0.0,0.0,0.0,2.0
101.3,142.5,155.0,1.4067127344521224,1.5301085883514314,1.0,0.0,0.0,1.0,2.0
75.3,295.0,305.0,3.9176626826029217,4.050464807436919,0.0,1.0,0.0,0.0,3.0
123.6,185.0,215.0,1.4967637540453076,1.7394822006472492,0.0,0.0,0.0,0.0,2.0
116.0,272.5,317.5,2.3491379310344827,2.7370689655172415,1.0,0.0,0.0,1.0,2.0
54.9,120.0,100.0,2.185792349726776,1.8214936247723132,1.0,0.0,0.0,1.0,0.0
57.9,145.0,177.5,2.5043177892918824,3.065630397236615,0.0,1.0,0.0,0.0,1.0
73.8,130.0,157.5,1.7615176151761518,2.1341463414634148,0.0,0.0,1.0,0.0,3.0
106.1,195.0,257.5,1.8378887841658813,2.4269557021677666,1.0,0.0,0.0,0.0,1.0
80.97,243.0,272.5,3.0011115227862173,3.3654439916018277,1.0,0.0,0.0,1.0,2.0
66.5,97.5,120.0,1.4661654135338347,1.8045112781954886,1.0,0.0,0.0,1.0,2.0
65.8,120.0,110.0,1.8237082066869301,1.6717325227963526,1.0,0.0,0.0,0.0,0.0
97.89,250.0,272.5,2.5538870160384106,2.7837368474818676,0.0,1.0,0.0,1.0,2.0
119.05,200.0,250.0,1.6799664006719865,2.099958000839983,1.0,0.0,0.0,1.0,1.0
88.2,130.0,147.5,1.473922902494331,1.6723356009070294,0.0,0.0,1.0,0.0,2.0
146.04,320.0,320.0,2.1911804984935634,2.1911804984935634,1.0,0.0,0.0,0.0,2.0
72.7,157.5,210.0,2.1664374140302614,2.888583218707015,0.0,0.0,0.0,1.0,2.0
119.4,390.0,375.0,3.266331658291457,3.1407035175879394,1.0,0.0,0.0,1.0,2.0
89.72,327.49,289.96,3.650133749442711,3.231832367365136,1.0,0.0,0.0,1.0,2.0
87.32,192.5,245.0,2.2045350435180944,2.805771873568484,1.0,0.0,0.0,1.0,2.0
146.87,370.0,312.5,2.5192346973513993,2.127732007898141,0.0,0.0,1.0,1.0,2.0
